Animal_Number,year,month,age,Lactation_Number,Days_In_Milk,RT_mean,RT_variance,AT_mean,AT_variance,temperature_mean,temperature_variance,humidity_mean,humidity_variance,solarradiation_mean,solarradiation_variance,THI_mean,THI_variance,MY1,MY2
42486,2023,9,6.25479452054795,5,167,434.466666666667,17595.8380952381,441.066666666667,12620.0666666667,74.1466666666667,12.9026666666667,52.8266666666667,44.5092380952381,223.193333333333,639.042095238095,56.6328201333333,18.2315242082727,41.46284472,39.6731002857143
42494,2024,7,7.04383561643836,5,190,457.066666666667,15010.2095238095,444.2,12933.7428571429,85.8066666666667,17.7778095238095,36.8533333333333,23.3755238095238,355.64,624.636857142857,72.0136948,16.761286938648,47.33686112,38.7328688685714
42613,2023,7,6.06301369863014,4,130,561.8,23860.0285714286,376.8,8884.88571428571,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,57.8556596,53.17912608
42663,2023,7,6.04931506849315,4,121,579.0,21343.1428571429,450.133333333333,13828.8380952381,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,40.24721816,49.3793210971429
42738,2023,12,6.3972602739726,5,61,465.333333333333,18998.0952380952,437.0,12623.4285714286,48.82,14.8374285714286,69.84,15.0997142857143,93.6733333333333,270.722095238095,32.4192948,14.7808688942769,68.24745232,53.4597051314286
42878,2023,8,6.04383561643836,4,193,559.933333333333,23646.2095238095,466.6,13924.2571428571,82.28,11.1531428571429,48.8733333333333,11.3206666666667,283.486666666667,1053.21552380952,64.9582831333333,11.7177403775993,46.50678776,45.5613724342857
43118,2023,8,5.92602739726027,5,23,499.466666666667,44459.5523809524,395.0,10369.2857142857,82.4533333333333,19.5126666666667,41.0733333333333,31.4306666666667,298.953333333333,366.278380952381,67.2091512666667,25.4725962839108,40.08846096,51.9304521028571
43135,2023,12,6.28493150684931,4,215,522.466666666667,18788.980952381,401.733333333333,10696.2095238095,48.78,14.8631428571429,69.4666666666667,18.8223809523809,93.2466666666667,272.056952380952,32.3218014666667,15.0546368873893,42.41992384,44.0690547542857
43143,2024,2,6.46027397260274,5,104,587.066666666667,1846.49523809524,467.133333333333,811.552380952381,50.7133333333333,17.9740952380952,77.5266666666667,31.8163809523809,109.4,2412.14,36.9724054,19.036238628239,64.30120192,61.1960406857143
43180,2023,12,6.30958904109589,4,255,437.266666666667,13332.2095238095,492.4,15354.6857142857,52.5333333333333,19.1009523809524,76.1,119.051428571429,67.3666666666667,887.816666666667,39.0450475333333,43.8100596019408,44.19346856,32.6061369257143
43195,2024,6,6.78356164383562,5,155,601.666666666667,3134.38095238095,523.533333333333,630.409523809524,78.54,25.8297142857143,41.9733333333333,32.0435238095238,362.413333333333,173.736952380952,63.0217265333333,20.0491386468724,69.63090792,57.6295115885714
43201,2024,6,6.7972602739726,5,294,619.466666666667,4077.26666666667,444.133333333333,279.552380952381,78.0266666666667,24.8435238095238,39.4866666666667,25.3012380952381,366.86,58.2754285714285,63.2581055333333,21.0867651293536,14.73266816,34.9913828571429
43272,2023,12,6.27397260273973,4,257,491.666666666667,32882.380952381,350.933333333333,17349.6380952381,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,52.4125556,52.2460225371429
43285,2024,5,6.64931506849315,5,134,597.533333333333,25395.8380952381,400.066666666667,10203.2095238095,61.9733333333333,13.9335238095238,55.8266666666667,64.3792380952381,309.406666666667,5033.9620952381,44.4710896,14.327017550449,53.55107152,49.0203354285714
43286,2024,5,6.65205479452055,5,102,608.733333333333,25477.0666666667,467.4,14375.9714285714,62.4333333333333,17.4295238095238,55.0266666666667,65.4535238095238,314.306666666667,5067.4920952381,44.9694576,17.880903680113,58.31832344,62.3086370628571
43290,2024,7,6.83835616438356,5,231,540.4,23738.1142857143,386.2,9332.02857142857,88.5266666666667,6.99780952380953,40.18,13.2931428571429,347.006666666667,615.446380952381,73.4084360666667,9.46048936568109,52.08143344,50.0707249028571
43325,2024,5,6.67397260273973,5,187,510.666666666667,18051.8095238095,434.0,12337.8571428571,70.9466666666667,18.6098095238095,49.7933333333333,33.9220952380952,350.686666666667,137.125523809524,53.690083,23.476585926704,42.45167528,43.1689986285714
43426,2024,6,6.71506849315069,4,244,613.2,26062.8857142857,362.866666666667,8837.55238095238,78.88,23.9274285714286,46.0666666666667,17.522380952381,354.293333333333,516.44780952381,62.1575374666667,28.3636238337524,49.97676656,48.6730135542857
43501,2023,11,6.12602739726027,4,253,558.533333333333,20340.5523809524,380.6,9719.4,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,36.53229968,41.3727743085714
43527,2023,12,6.21917808219178,5,18,415.642857142857,16491.3241758242,432.571428571429,13745.4945054945,52.0214285714286,23.0618131868132,75.1,131.855384615385,70.9214285714286,1010.41412087912,38.2813552857143,55.3724991761624,54.657836,50.9779089028571
43559,2024,5,6.62191780821918,5,76,506.666666666667,19661.5238095238,418.533333333333,11168.5523809524,71.6866666666667,10.0426666666667,47.8333333333333,37.2452380952381,352.093333333333,151.082095238095,54.787121,13.3602146941962,29.51976736,38.5404162628571
43672,2023,11,6.04657534246575,5,28,578.733333333333,22994.6380952381,380.533333333333,9578.12380952381,63.1533333333333,25.6726666666667,59.8,115.094285714286,138.753333333333,566.962666666667,46.1662005333333,23.7084451869237,48.89268168,64.0361745942857
43696,2024,3,6.40547945205479,5,104,630.8,4198.02857142857,480.6,6567.25714285714,55.5533333333333,9.60552380952381,66.7333333333333,41.6566666666667,217.88,1794.81028571429,38.7174182666667,7.67636273348978,45.9715492,56.6387370628571
43756,2024,2,6.30958904109589,5,54,621.928571428571,2025.60989010989,428.214285714286,1064.7967032967,50.9785714285714,26.8818131868132,77.3571428571429,21.8887912087912,128.178571428571,2786.6571978022,37.0770118571428,23.5434054030392,65.66651384,56.5071953828571
43758,2024,5,6.50958904109589,4,257,608.533333333333,27762.4095238095,479.933333333333,13727.6380952381,64.2733333333333,9.66066666666667,56.6333333333333,54.6152380952381,306.2,2914.68857142857,46.6650224666667,10.0478013232083,48.6704216,47.3874042285714
43784,2024,2,6.28493150684931,5,147,540.666666666667,2680.95238095238,476.2,3347.31428571429,49.9933333333333,17.106380952381,77.82,34.4402857142857,99.5666666666667,2238.76666666667,36.3954303333333,15.9244113421828,54.21331584,45.2976410857143
43825,2024,6,6.60547945205479,5,96,504.6,20720.9714285714,371.2,8731.74285714286,78.88,23.9274285714286,46.0666666666667,17.522380952381,354.293333333333,516.44780952381,62.1575374666667,28.3636238337524,40.68266648,49.71821912
43855,2023,12,6.07123287671233,5,62,563.466666666667,21250.1238095238,414.8,11657.6,53.0533333333333,22.7640952380952,64.5666666666667,76.2909523809524,101.426666666667,905.10780952381,36.1758874,30.4084444114265,62.01056232,61.3820134057143
43878,2023,9,5.84931506849315,4,132,471.733333333333,14756.9238095238,460.0,14073.2857142857,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,74.01260664,59.15746864
43891,2024,2,6.3013698630137,5,104,569.933333333333,21569.9238095238,390.8,10334.0285714286,55.4066666666667,6.08209523809524,73.2733333333333,11.2249523809524,165.8,2832.22285714286,39.9446142,5.42780993993874,67.06811312,57.4603865714286
43924,2024,5,6.51506849315069,5,76,461.466666666667,44810.980952381,390.0,13568.5714285714,68.24,39.3025714285714,51.68,81.2088571428572,328.9,4891.23857142857,51.1780716,37.7733871851617,28.83030752,47.1353366742857
43927,2024,4,6.44931506849315,5,138,610.866666666667,28397.6952380952,402.333333333333,10197.9523809524,63.0733333333333,24.9192380952381,64.84,29.6454285714286,276.5,3194.55285714286,45.8053705333333,19.7734921549238,43.33164376,43.2422213371429
43985,2024,6,6.58082191780822,5,218,613.6,468.114285714286,494.533333333333,320.980952380952,77.6266666666667,23.1492380952381,40.4733333333333,30.6849523809524,364.113333333333,168.35980952381,62.571007,17.5114442035217,47.59087264,52.44884296
43988,2024,7,6.64931506849315,5,150,548.133333333333,2641.8380952381,458.666666666667,398.666666666667,88.4533333333333,7.69552380952381,40.3,13.3857142857143,349.006666666667,642.41780952381,73.2956083333333,10.5907909574964,40.79606448,42.3531810171429
43991,2023,12,6.08219178082192,4,235,510.933333333333,38817.3523809524,423.533333333333,24455.1238095238,49.5,32.8328571428571,70.4133333333333,86.4769523809524,81.6866666666667,941.538380952381,33.9053117333333,62.1724826541068,45.62681928,44.2913148342857
44031,2023,9,5.82465753424658,4,151,553.533333333333,22132.8380952381,487.666666666667,14805.380952381,74.1466666666667,12.9026666666667,52.8266666666667,44.5092380952381,223.193333333333,639.042095238095,56.6328201333333,18.2315242082727,40.45133456,50.8807106171429
44043,2024,3,6.33972602739726,5,101,570.666666666667,23996.6666666667,385.266666666667,9669.92380952381,57.7266666666667,11.8735238095238,66.6533333333333,57.4412380952381,211.94,2097.01971428571,41.0215988,5.86785119500119,66.55101824,50.5398686285714
44044,2023,12,6.07123287671233,5,27,571.133333333333,23481.8380952381,551.733333333333,27924.6380952381,50.54,32.8011428571429,71.68,116.708857142857,77.1733333333333,1094.62352380952,35.5713716,74.8288918215809,60.4864932,59.2909542857143
44060,2023,12,6.01369863013699,4,284,463.8,27562.0285714286,335.333333333333,15690.9523809524,53.4533333333333,24.4326666666667,62.6466666666667,104.706952380952,104.4,957.905714285714,36.5957402,32.8856010026366,14.60112648,21.5190524685714
44065,2023,9,5.80821917808219,5,19,555.857142857143,20219.0549450549,430.928571428571,13278.6868131868,75.9071428571429,5.97148351648353,51.1,43.3461538461538,235.557142857143,843.958021978022,58.5602968571429,9.60656085793953,50.65715456,52.9912093942857
44086,2024,6,6.54794520547945,4,187,522.2,20615.1714285714,380.8,9404.6,78.8066666666667,23.6735238095238,43.1333333333333,27.4366666666667,363.086666666667,163.204095238095,62.9089108,20.7090712013657,37.23083136,43.8454986971429
44087,2023,12,6.07671232876712,5,40,561.666666666667,20252.380952381,450.8,15096.1714285714,53.0866666666667,18.5555238095238,76.6666666666667,106.989523809524,67.8666666666667,914.530952380952,39.7019165333333,38.0135915547077,58.64037376,49.18751648
44114,2023,8,5.73150684931507,4,174,523.133333333333,2983.12380952381,434.666666666667,4726.66666666667,81.36,13.604,53.7066666666667,35.4663809523809,255.26,2686.89828571429,63.6936758666667,13.8575278578415,56.49941952,44.4364642742857
44122,2024,2,6.19178082191781,5,55,531.642857142857,4405.63186813187,395.071428571429,1545.76373626374,50.7785714285714,18.0433516483517,79.5214285714286,35.7371978021978,81.2428571428571,1229.70725274725,37.9135300714286,15.7807882047196,71.29105464,66.8827883885714
44123,2023,7,5.65479452054795,4,100,490.933333333333,15911.6380952381,398.266666666667,10319.780952381,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,55.93242952,50.49386144
44135,2024,5,6.43287671232877,5,85,673.666666666667,677.380952380952,412.733333333333,194.495238095238,63.1666666666667,24.5009523809524,54.1333333333333,69.052380952381,320.486666666667,4925.17552380952,45.78278,25.6441180407466,69.27257024,61.6625924571429
44212,2024,5,6.43013698630137,4,257,592.4,1693.4,420.0,269.142857142857,67.1933333333333,56.1035238095238,50.4666666666667,82.8680952380953,328.12,4831.47314285714,50.2944572,61.1771430442721,56.83961352,52.6950786171429
44230,2024,2,6.17260273972603,4,178,532.2,2013.31428571429,408.6,838.4,50.5,14.5585714285714,78.1333333333333,35.6980952380952,92.6733333333333,1942.15638095238,37.0424797333333,13.4124136996451,9.412034,24.5477510514286
44268,2024,5,6.38356164383562,5,99,619.0,23902.0,376.866666666667,9703.40952380952,64.2266666666667,9.31066666666668,57.1933333333333,54.2392380952381,304.4,2834.46,46.6114566,9.6834952190824,56.13201,56.1417298285714
44300,2024,6,6.52328767123288,5,167,550.133333333333,22235.5523809524,417.066666666667,11322.6380952381,79.5266666666667,34.5292380952381,38.0866666666667,21.8326666666667,362.786666666667,358.812666666667,65.2370895333333,32.845404202389,41.76221544,28.4382744342857
44321,2024,2,6.17534246575342,5,49,552.285714285714,1156.52747252747,453.0,5482.15384615385,50.9785714285714,26.8818131868132,77.3571428571429,21.8887912087912,128.178571428571,2786.6571978022,37.0770118571428,23.5434054030392,61.17141712,61.8174617257143
44336,2023,9,5.77808219178082,4,199,538.533333333333,19324.8380952381,371.466666666667,9038.12380952381,70.5266666666667,5.4092380952381,57.1666666666667,4.32095238095238,213.553333333333,184.544095238095,52.4502339333333,5.45094191527792,26.27204864,31.4015261714286
44344,2024,2,6.17808219178082,5,118,554.6,1575.4,462.6,408.257142857143,51.7266666666667,26.3392380952381,76.04,16.254,146.226666666667,2266.11638095238,37.2661414666667,21.8722091516838,47.94013848,49.1894604457143
44357,2024,2,6.18082191780822,5,98,584.666666666667,3074.2380952381,395.133333333333,77.4095238095238,52.84,19.3511428571429,75.3266666666667,13.6478095238095,155.24,1785.88685714286,38.0946488666667,17.025655067162,58.25935648,59.7957373828571
44370,2024,6,6.46027397260274,5,170,570.866666666667,25221.980952381,461.133333333333,13854.980952381,75.7533333333333,38.0140952380953,46.5733333333333,27.6478095238095,358.106666666667,479.330666666667,59.0150586666667,45.2781980565984,57.66061504,53.3884263885714
44384,2024,4,6.27671232876712,5,106,545.666666666667,23341.5238095238,405.066666666667,10955.2095238095,57.2933333333333,12.4378095238095,68.3933333333333,39.5592380952381,221.293333333333,2901.15066666667,40.7779296666667,6.05843814561811,63.67070904,54.6520041028571
44424,2024,5,6.35342465753425,5,209,563.8,26644.7428571429,399.2,9499.88571428571,61.76,14.3368571428571,57.2333333333333,72.3166666666667,292.133333333333,6455.01523809524,44.3118183333333,14.5035998986825,51.41011728,51.9738673371429
44481,2024,4,6.3041095890411,5,81,613.266666666667,3295.49523809524,552.666666666667,1577.52380952381,63.3266666666667,36.3920952380952,66.1466666666667,37.9569523809524,278.426666666667,4806.41638095238,46.3494925333333,25.132465408118,42.70115088,45.1848910742857
44486,2023,7,5.56712328767123,4,168,501.2,18723.7428571429,423.0,11598.4285714286,84.58,9.03314285714285,40.2266666666667,21.3449523809524,300.24,817.304,69.5204426666667,9.54961705670495,58.74469992,53.2815082742857
44488,2024,3,6.19178082191781,4,226,517.133333333333,20423.4095238095,432.0,11325.1428571429,53.7066666666667,3.67209523809524,70.8466666666667,27.158380952381,176.26,2429.95542857143,37.6789135333333,4.10430660422525,41.00925272,45.5393408228571
44504,2023,11,5.87123287671233,4,239,366.066666666667,20126.4952380952,374.8,19631.7428571429,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,36.4914764,41.1194107771429
44519,2023,10,5.73972602739726,4,17,441.357142857143,17936.7087912088,360.571428571429,9642.87912087912,67.6928571428572,7.55302197802197,58.3,43.54,191.685714285714,888.142857142857,49.9882251428571,5.21845738773336,47.69973472,53.5549594514286
44521,2024,7,6.52054794520548,5,166,460.933333333333,16794.0666666667,442.333333333333,13198.9523809524,88.5266666666667,6.99780952380953,40.18,13.2931428571429,347.006666666667,615.446380952381,73.4084360666667,9.46048936568109,28.60804744,35.0853412
44524,2024,6,6.3972602739726,5,168,576.4,2792.82857142857,408.533333333333,444.552380952381,71.14,14.9597142857143,45.9533333333333,23.8569523809524,362.22,36.2574285714286,54.5012291333333,21.1447286027666,39.97506296,40.3943115657143
44591,2024,4,6.21917808219178,5,65,544.8,22174.4571428571,377.2,10018.7428571429,54.7133333333333,19.6812380952381,70.7933333333333,20.4092380952381,213.32,3417.25171428571,38.6088588666667,14.396176585633,38.55985592,44.4798795085714
44614,2024,2,6.11506849315068,5,87,545.533333333333,23154.1238095238,453.6,13279.1142857143,55.4066666666667,6.08209523809524,73.2733333333333,11.2249523809524,165.8,2832.22285714286,39.9446142,5.42780993993874,55.13864352,52.9938013485714
44638,2024,2,6.05205479452055,4,121,578.466666666667,1044.26666666667,426.8,324.028571428571,51.0066666666667,17.5349523809524,80.1133333333333,38.4398095238095,78.02,1297.67314285714,38.433091,18.7027424247097,42.80094112,50.2878010742857
44668,2023,7,5.49041095890411,4,106,484.214285714286,19558.1813186813,399.428571428571,11610.2637362637,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,52.9795456,51.57794632
44675,2024,2,6.08219178082192,5,47,609.733333333333,3915.49523809524,381.0,778.571428571429,54.18,12.1874285714286,74.8333333333333,13.0395238095238,155.826666666667,2096.9820952381,39.2545935333333,10.6218808814107,66.36958144,54.5198144342857
44701,2024,3,6.15890410958904,4,171,547.6,22747.4,411.0,13494.5714285714,57.8466666666667,10.8226666666667,65.5,58.99,221.68,1427.88171428571,40.9537092666667,6.44875863592608,53.70075688,47.09192144
44716,2023,9,5.6027397260274,4,115,570.8,26966.0285714286,376.866666666667,10243.2666666667,76.1866666666667,8.65266666666667,50.66,37.2082857142857,250.24,1179.464,58.8404036666667,12.3094586862868,46.17112968,30.9090548571429
44723,2024,7,6.47123287671233,5,137,502.2,22978.6,314.866666666667,6853.98095238095,85.68,15.7517142857143,41.3,18.2357142857143,337.613333333333,422.474095238096,70.241929,23.4329939244487,19.6405336,33.9526571771429
44879,2023,9,5.52054794520548,4,125,503.6,17813.6857142857,348.066666666667,7838.49523809524,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,26.84811048,32.44997168
44915,2024,5,6.18630136986301,5,99,583.866666666667,4093.55238095238,476.066666666667,2849.35238095238,63.2333333333333,23.5880952380952,58.3533333333333,70.5198095238095,300.073333333333,6403.2920952381,45.7812136666667,22.2189876068507,56.57199424,53.6631735428571
44923,2023,10,5.62739726027397,4,116,528.266666666667,18021.4952380952,383.2,9950.6,69.0533333333333,21.7898095238095,54.3533333333333,24.2455238095238,185.166666666667,287.186666666667,51.2424552666667,22.9371754290128,60.13722736,52.6957266057143
44956,2023,9,5.52876712328767,4,164,595.333333333333,2407.09523809524,427.6,217.114285714286,75.6933333333333,6.4992380952381,51.3266666666667,42.386380952381,237.886666666667,1095.4340952381,58.3126946,10.1265504052008,41.1407944,42.3447571657143
44977,2023,7,5.37260273972603,4,101,476.642857142857,21926.4010989011,508.571428571429,26829.1868131868,85.1928571428572,11.0868681318681,42.9428571428571,19.0918681318681,308.464285714286,1335.44554945055,69.2705897142857,13.4793845689365,59.02139104,50.2320740571429
44999,2023,10,5.55616438356164,4,43,503.133333333333,16512.980952381,365.466666666667,9058.8380952381,67.78,7.81457142857142,58.6133333333333,35.968380952381,193.613333333333,859.84980952381,50.0151173333333,5.34034619954381,47.01934672,57.8543636228571
45027,2024,5,6.18630136986301,4,237,619.866666666667,27186.6952380952,364.866666666667,8398.55238095238,71.6866666666667,10.0426666666667,47.8333333333333,37.2452380952381,352.093333333333,151.082095238095,54.787121,13.3602146941962,26.03164488,34.23258824
45078,2023,11,5.64931506849315,4,108,550.266666666667,21607.0666666667,489.933333333333,15776.6380952381,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,39.55775832,37.8101331428571
45093,2023,12,5.67671232876712,4,228,447.6,16978.5428571429,432.333333333333,15205.380952381,51.7333333333333,10.402380952381,63.26,49.2611428571429,118.42,867.216,34.4330195333333,11.540413358754,49.8270812,44.3561136914286
45112,2023,11,5.6027397260274,4,204,522.8,34147.6,385.333333333333,20622.0952380952,57.1533333333333,16.4826666666667,57.44,95.4497142857143,136.393333333333,100.609238095238,39.9193693333333,18.0247547617747,48.91082536,39.9672870971429
45147,2024,2,5.87671232876712,4,287,587.466666666667,1585.69523809524,529.866666666667,936.980952380952,52.0933333333333,23.7778095238095,75.6466666666667,13.3826666666667,152.753333333333,1612.4240952381,37.4612558,21.0609968658119,38.51903264,43.2804526628571
45172,2024,8,6.3041095890411,5,212,526.2,19093.0285714286,432.666666666667,12103.8095238095,83.4666666666667,34.1766666666667,41.4266666666667,67.9006666666667,325.826666666667,3321.65066666667,68.4477257333333,70.3271572276832,38.59160736,25.4938143657143
45196,2024,4,6.01917808219178,5,77,471.8,3348.74285714286,514.6,8162.11428571429,63.24,37.0482857142857,66.7666666666667,33.4309523809524,267.526666666667,5958.54638095238,46.3343676666667,25.2672287025937,49.38709696,45.3222646514286
45227,2024,2,5.82465753424658,4,150,596.666666666667,3357.95238095238,411.8,704.171428571429,50.76,18.3654285714286,77.0333333333333,31.7952380952381,110.713333333333,2236.50980952381,36.8229523333333,17.8313299209512,40.57834032,45.7778006171429
45261,2023,9,5.35342465753425,4,206,592.866666666667,25648.1238095238,498.933333333333,16471.3523809524,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,51.36022216,40.3236808114286
45264,2023,10,5.48767123287671,4,110,462.933333333333,27274.6380952381,356.266666666667,8150.06666666667,67.8133333333333,9.47838095238096,55.7733333333333,21.6578095238095,181.0,271.087142857143,49.9178454666667,9.30282196191727,62.6410552,52.7546935657143
45265,2024,3,5.88219178082192,4,145,579.4,24354.2571428571,419.0,11393.8571428571,53.6866666666667,3.63980952380952,71.84,9.50542857142857,173.006666666667,1988.19923809524,37.7735342666667,4.00152731981548,52.74821368,57.7681811428571
45286,2024,2,5.77808219178082,4,155,535.2,24161.6,389.8,10629.7428571429,53.84,15.2954285714286,80.8466666666667,39.8569523809524,60.8333333333333,427.662380952381,41.6172216666667,17.702587377445,36.45065312,43.6938693714286
45290,2023,11,5.56712328767123,4,224,535.0,40635.1428571429,413.6,24198.1142857143,56.66,27.0554285714286,65.54,65.0968571428571,120.9,917.584285714286,39.8300418,31.4147810328017,31.92834088,40.8297598857143
45304,2024,7,6.18082191780822,5,122,505.0,18431.2857142857,377.733333333333,9145.92380952381,85.5066666666667,14.7606666666667,36.4133333333333,21.7098095238095,356.28,634.291714285715,71.877674,15.6236466840727,44.73777896,35.6471472914286
45317,2023,12,5.64109589041096,4,112,542.066666666667,19175.780952381,372.933333333333,9616.20952380952,48.52,15.936,71.3066666666667,52.5535238095238,93.1666666666667,212.458095238095,32.8530842666667,26.4905931396999,56.24994392,50.1368197371429
45329,2023,11,5.53972602739726,4,82,564.6,19321.1142857143,408.933333333333,11515.6380952381,55.8066666666667,13.2549523809524,62.62,113.957428571429,124.206666666667,902.514952380952,39.0316908666667,18.8321234409313,65.2492092,61.2783352342857
45344,2024,4,5.96712328767123,4,70,603.933333333333,23871.3523809524,399.666666666667,10080.2380952381,62.42,34.5045714285714,65.98,40.2474285714286,259.706666666667,5600.31780952381,45.4348142,24.1876191747799,65.4986848,68.5857023542857
45347,2024,5,5.98356164383562,4,171,578.4,21440.8285714286,480.133333333333,15054.4095238095,64.2733333333333,9.66066666666667,56.6333333333333,54.6152380952381,306.2,2914.68857142857,46.6650224666667,10.0478013232083,36.16942608,52.9322424342857
45370,2024,2,5.8027397260274,4,120,598.733333333333,22899.3523809524,375.2,9258.17142857143,55.1533333333333,6.50552380952381,73.5533333333333,14.5169523809524,167.846666666667,2525.33980952381,39.8114624666667,5.08499187590426,34.69071616,54.6176607085714
45409,2023,9,5.29315068493151,4,175,594.733333333333,25981.780952381,367.866666666667,8622.55238095238,77.8266666666667,5.72638095238095,52.9133333333333,56.9712380952381,245.58,2377.90028571429,60.4205006,7.21153367958583,38.80933152,44.6677961942857
45422,2023,8,5.27397260273973,4,25,553.266666666667,6174.20952380952,414.333333333333,586.095238095238,80.9133333333333,14.8398095238095,53.2933333333333,41.3492380952381,255.94,2529.79257142857,63.3318294666667,14.317886914077,62.45054656,59.6356842057143
45440,2023,10,5.4,4,43,461.333333333333,18044.5238095238,452.8,14096.3142857143,68.76,24.8968571428572,53.7866666666667,30.7955238095238,185.613333333333,410.215523809524,51.0450118666667,25.6721229201047,68.52414344,59.8534083657143
45484,2024,5,5.96438356164384,4,278,546.2,1231.74285714286,488.4,346.685714285714,67.88,58.4774285714286,50.9933333333333,76.9092380952381,328.8,4851.78571428571,50.8583631333333,63.5741371895122,35.29852944,34.0492074742857
45550,2024,3,5.75342465753425,4,224,561.666666666667,29726.6666666667,491.8,16903.8857142857,53.5066666666667,3.12209523809524,72.4533333333333,5.74838095238095,168.606666666667,2063.01066666667,37.7400616,4.07481638385382,36.47333272,45.8749989028571
45570,2023,12,5.51506849315069,4,121,570.0,23435.4285714286,419.4,12507.9714285714,48.26,14.1368571428571,67.0933333333333,38.7349523809524,98.4066666666667,196.499238095238,31.4661665333333,13.8834771522533,57.88287512,57.4325230628571
45615,2024,7,6.11780821917808,4,149,551.866666666667,2271.8380952381,430.6,191.971428571429,83.7333333333333,34.992380952381,39.96,54.574,341.233333333333,224.912380952381,69.0712529333333,68.4108409718307,53.78693936,52.2116791428571
45670,2024,6,5.96986301369863,4,200,591.066666666667,27503.9238095238,380.666666666667,9411.52380952381,77.9266666666667,24.5078095238095,45.6266666666667,20.3492380952381,355.24,537.244,61.3294281333333,27.5255617854313,55.71016944,36.0177967542857
45674,2023,9,5.20821917808219,4,98,501.133333333333,17942.4095238095,495.266666666667,18940.2095238095,76.1533333333333,8.48980952380953,51.0666666666667,36.0638095238095,252.873333333333,1217.23352380952,58.7452936,11.8579030874253,61.5297548,64.6239002285714
45677,2024,3,5.76164383561644,4,245,472.666666666667,20451.6666666667,463.266666666667,40328.4952380952,57.7266666666667,11.8735238095238,66.6533333333333,57.4412380952381,211.94,2097.01971428571,41.0215988,5.86785119500119,44.74231488,43.1618707542857
45739,2023,10,5.25753424657534,4,18,498.071428571429,23066.9945054945,412.785714285714,18558.0274725275,67.7642857142857,8.41170329670329,59.2142857142857,32.9013186813187,192.778571428571,914.73565934066,49.9896402857143,5.74065692330637,51.66866472,56.9329238742857
45754,2024,2,5.64657534246575,4,281,493.866666666667,1370.40952380952,388.866666666667,546.409523809524,52.0933333333333,23.7778095238095,75.6466666666667,13.3826666666667,152.753333333333,1612.4240952381,37.4612558,21.0609968658119,15.5582056,27.9697786971429
45759,2024,4,5.81643835616438,4,128,573.133333333333,22454.8380952381,489.0,15522.1428571429,62.7533333333333,35.728380952381,66.1066666666667,38.7020952380952,262.733333333333,5741.57666666667,45.775992,24.6876842560749,63.16722192,49.6067650857143
45767,2024,3,5.66575342465753,4,33,587.933333333333,26618.9238095238,417.466666666667,11937.980952381,54.6533333333333,6.42409523809524,73.04,6.58399999999999,167.666666666667,1910.23666666667,39.0747813333333,5.66325346422723,43.65369408,50.7569448
45808,2024,7,6.00821917808219,4,283,568.066666666667,5202.06666666667,418.4,125.257142857143,87.1,16.3842857142857,40.62,12.3345714285714,361.046666666667,194.708380952381,71.826357,16.6617420854227,30.78982496,24.9546878742857
45851,2023,10,5.22465753424658,4,22,536.533333333333,19944.2666666667,420.066666666667,11392.3523809524,67.78,7.81457142857142,58.6133333333333,35.968380952381,193.613333333333,859.84980952381,50.0151173333333,5.34034619954381,75.19194584,59.4497114857143
45855,2024,4,5.74520547945205,4,153,546.733333333333,23984.6380952381,429.866666666667,12203.6952380952,55.2733333333333,29.7720952380952,67.3933333333333,25.1735238095238,239.146666666667,4358.36695238095,38.4137176666667,23.3759459411607,46.13937824,45.0604772685714
45882,2024,3,5.67397260273973,4,112,617.2,1499.88571428571,459.733333333333,244.209523809524,54.16,5.11971428571428,67.6,46.79,205.033333333333,2072.02809523809,37.5421636,3.16556161761053,59.7834256,47.2085593828571
45907,2024,6,5.93150684931507,4,257,604.133333333333,2272.12380952381,466.533333333333,1218.26666666667,76.9533333333333,14.9826666666667,40.2533333333333,30.0312380952381,364.6,168.144285714286,61.9650706666667,11.0679830222284,11.4985572,20.3682247657143
